Date,Year,Model,Revenue,Quantity Sold,Region,Country,Channel
21-03-20,2020,Hilux,100486,3,Asia,South Korea,Wholesale
22-03-20,2020,Corolla,88956,3,Europe,United Kingdom,Dealership
22-03-20,2020,Hilux,67133,5,Europe,Italy,Wholesale
22-03-20,2020,Land Cruiser,51310,2,North America,United States,Dealership
22-03-20,2020,Hilux,55230,4,North America,Canada,Wholesale
23-03-20,2020,Aqua,48043,1,South America,Brazil,Wholesale
23-03-20,2020,Aqua,81009,5,Africa,Morocco,Dealership
24-03-20,2020,Aqua,79630,5,Africa,Nigeria,Wholesale
25-03-20,2020,Aqua,70615,2,Europe,Spain,Wholesale
25-03-20,2020,Corolla,43319,1,Europe,Spain,Wholesale
25-03-20,2020,Yaris,36393,5,North America,Mexico,Wholesale
25-03-20,2020,Aqua,107381,2,Asia,Japan,Wholesale
25-03-20,2020,Corolla,66131,4,South America,Argentina,Wholesale
25-03-20,2020,Corolla,69384,3,Asia,Japan,Wholesale
26-03-20,2020,Prius,53268,4,Africa,Morocco,Wholesale
26-03-20,2020,Hilux,39642,4,North America,Canada,Wholesale
27-03-20,2020,Hilux,33658,4,North America,Canada,Dealership
27-03-20,2020,Corolla,40796,4,Africa,Kenya,Dealership
28-03-20,2020,Aqua,82289,3,Asia,South Korea,Wholesale
28-03-20,2020,Land Cruiser,53060,1,Europe,Spain,Wholesale
28-03-20,2020,Hilux,91800,1,Europe,Italy,Wholesale
28-03-20,2020,Aqua,52622,2,Africa,Egypt,Dealership
28-03-20,2020,Aqua,43589,2,Asia,Thailand,Wholesale
29-03-20,2020,Prius,73255,5,Asia,Thailand,Wholesale
30-03-20,2020,Hilux,44833,4,North America,Canada,Dealership
30-03-20,2020,Aqua,87541,4,North America,Mexico,Wholesale
30-03-20,2020,Prius,88024,3,North America,United States,Wholesale
30-03-20,2020,Yaris,94105,4,South America,Colombia,Wholesale
30-03-20,2020,Prius,51910,3,Africa,Morocco,Dealership
31-03-20,2020,Yaris,109066,5,Asia,India,Wholesale
31-03-20,2020,Hilux,111664,2,Africa,South Africa,Wholesale
01-04-20,2020,Aqua,77324,2,South America,Colombia,Dealership
01-04-20,2020,Land Cruiser,77659,5,North America,United States,Wholesale
01-04-20,2020,Aqua,38900,5,Europe,Germany,Wholesale
01-04-20,2020,Corolla,107042,4,Asia,India,Dealership
02-04-20,2020,Yaris,95681,2,South America,Peru,Wholesale
02-04-20,2020,Hilux,54641,1,North America,United States,Wholesale
02-04-20,2020,Hilux,93670,5,Asia,Japan,Dealership
03-04-20,2020,Yaris,66833,2,Africa,Morocco,Wholesale
03-04-20,2020,Yaris,69579,2,South America,Colombia,Dealership
04-04-20,2020,Corolla,60311,3,Africa,Morocco,Wholesale
04-04-20,2020,Prius,109486,2,Europe,France,Wholesale
05-04-20,2020,Aqua,108730,5,Asia,India,Wholesale
06-04-20,2020,Land Cruiser,73997,4,South America,Colombia,Dealership
07-04-20,2020,Land Cruiser,52612,2,Asia,South Korea,Dealership
07-04-20,2020,Hilux,56564,1,Asia,South Korea,Wholesale
08-04-20,2020,Land Cruiser,119767,5,North America,Mexico,Dealership
08-04-20,2020,Prius,44819,4,South America,Chile,Dealership
09-04-20,2020,Aqua,47127,4,Asia,Thailand,Wholesale
09-04-20,2020,Aqua,61308,5,Africa,South Africa,Wholesale
09-04-20,2020,Land Cruiser,100114,4,Asia,China,Dealership
10-04-20,2020,Corolla,73346,1,Europe,United Kingdom,Wholesale
10-04-20,2020,Yaris,30247,2,North America,Mexico,Wholesale
10-04-20,2020,Land Cruiser,114597,5,North America,Canada,Wholesale
10-04-20,2020,Hilux,82483,2,South America,Peru,Wholesale
10-04-20,2020,Aqua,75856,2,Europe,France,Wholesale
10-04-20,2020,Land Cruiser,74651,4,North America,Canada,Dealership
11-04-20,2020,Corolla,58134,5,South America,Brazil,Dealership
12-04-20,2020,Aqua,41718,2,North America,United States,Wholesale
12-04-20,2020,Yaris,40327,3,South America,Brazil,Wholesale
13-04-20,2020,Corolla,101473,1,Asia,Thailand,Dealership
14-04-20,2020,Yaris,74550,4,South America,Colombia,Wholesale
14-04-20,2020,Corolla,76647,5,North America,United States,Wholesale
15-04-20,2020,Corolla,37045,5,Europe,Italy,Wholesale
15-04-20,2020,Corolla,98326,4,South America,Chile,Wholesale
16-04-20,2020,Corolla,68718,2,Africa,South Africa,Wholesale
17-04-20,2020,Aqua,34843,4,Asia,Thailand,Wholesale
17-04-20,2020,Corolla,83164,5,North America,United States,Dealership
18-04-20,2020,Prius,96937,3,Asia,Japan,Wholesale
18-04-20,2020,Aqua,37297,2,Africa,South Africa,Wholesale
19-04-20,2020,Land Cruiser,46860,4,Europe,France,Wholesale
19-04-20,2020,Yaris,71274,5,Asia,South Korea,Wholesale
19-04-20,2020,Yaris,54318,5,South America,Chile,Wholesale
19-04-20,2020,Prius,59301,5,South America,Argentina,Wholesale
20-04-20,2020,Land Cruiser,46791,3,South America,Chile,Wholesale
20-04-20,2020,Hilux,48456,2,North America,United States,Wholesale
20-04-20,2020,Land Cruiser,99503,4,Africa,Nigeria,Dealership
20-04-20,2020,Prius,116673,2,Asia,Thailand,Dealership
21-04-20,2020,Land Cruiser,52247,5,Europe,Spain,Wholesale
21-04-20,2020,Aqua,82384,3,Asia,China,Wholesale
22-04-20,2020,Aqua,33423,3,North America,Canada,Dealership
22-04-20,2020,Corolla,103541,5,North America,Mexico,Wholesale
22-04-20,2020,Hilux,80581,2,South America,Peru,Dealership
23-04-20,2020,Hilux,97868,2,Europe,United Kingdom,Wholesale
24-04-20,2020,Hilux,82838,3,Europe,Italy,Dealership
24-04-20,2020,Prius,41311,1,South America,Chile,Wholesale
25-04-20,2020,Hilux,74293,3,Africa,Egypt,Dealership
26-04-20,2020,Aqua,101102,3,North America,Canada,Wholesale
26-04-20,2020,Prius,76705,4,Europe,France,Wholesale
26-04-20,2020,Prius,69827,3,North America,Canada,Dealership
27-04-20,2020,Aqua,61708,1,North America,Canada,Dealership
27-04-20,2020,Aqua,33328,3,South America,Colombia,Wholesale
27-04-20,2020,Land Cruiser,97393,2,Europe,France,Dealership
27-04-20,2020,Land Cruiser,46006,4,South America,Argentina,Dealership
27-04-20,2020,Prius,114114,4,Europe,France,Wholesale
28-04-20,2020,Hilux,119749,3,Asia,India,Wholesale
28-04-20,2020,Land Cruiser,53434,4,Europe,Italy,Wholesale
28-04-20,2020,Hilux,90359,4,South America,Colombia,Wholesale
28-04-20,2020,Hilux,46608,3,North America,Canada,Wholesale
28-04-20,2020,Prius,76233,1,North America,United States,Wholesale
30-04-20,2020,Aqua,30715,3,Europe,Germany,Dealership
30-04-20,2020,Corolla,46328,2,Asia,South Korea,Wholesale
01-05-20,2020,Land Cruiser,94802,5,South America,Chile,Wholesale
02-05-20,2020,Prius,79214,1,Europe,Germany,Dealership
02-05-20,2020,Aqua,76978,3,South America,Argentina,Wholesale
02-05-20,2020,Hilux,38203,1,South America,Brazil,Wholesale
03-05-20,2020,Corolla,78311,5,North America,United States,Wholesale
04-05-20,2020,Land Cruiser,89867,4,North America,United States,Wholesale
04-05-20,2020,Corolla,98956,4,North America,United States,Wholesale
05-05-20,2020,Prius,58436,5,Asia,China,Wholesale
05-05-20,2020,Corolla,45290,4,Europe,Spain,Dealership
05-05-20,2020,Aqua,74959,1,Africa,Morocco,Wholesale
06-05-20,2020,Yaris,47085,4,South America,Brazil,Wholesale
06-05-20,2020,Prius,83001,5,Africa,Egypt,Wholesale
06-05-20,2020,Corolla,109258,5,Europe,Spain,Wholesale
07-05-20,2020,Vitz,118052,5,North America,United States,Wholesale
07-05-20,2020,Land Cruiser,32042,2,South America,Colombia,Wholesale
07-05-20,2020,Yaris,103563,1,Africa,Morocco,Dealership
07-05-20,2020,Vitz,34554,5,Asia,China,Wholesale
08-05-20,2020,Vitz,91305,1,North America,United States,Wholesale
08-05-20,2020,Hilux,91797,2,South America,Colombia,Dealership
08-05-20,2020,Land Cruiser,109870,1,South America,Brazil,Wholesale
09-05-20,2020,Vitz,48223,3,Africa,Egypt,Dealership
09-05-20,2020,Hilux,75411,2,South America,Chile,Dealership
10-05-20,2020,Vitz,78846,2,Africa,Nigeria,Wholesale
10-05-20,2020,Land Cruiser,103206,4,Africa,Kenya,Dealership
10-05-20,2020,Hilux,64261,5,North America,United States,Wholesale
11-05-20,2020,Vitz,77672,2,North America,United States,Wholesale
12-05-20,2020,Prius,104363,1,South America,Colombia,Wholesale
12-05-20,2020,Hilux,86994,3,Europe,Spain,Dealership
12-05-20,2020,Vitz,110774,1,Africa,South Africa,Dealership
12-05-20,2020,Hilux,44628,1,Asia,India,Wholesale
13-05-20,2020,Corolla,71787,3,Europe,Italy,Wholesale
13-05-20,2020,Corolla,66232,4,Africa,Nigeria,Wholesale
13-05-20,2020,Prius,116700,5,Europe,Spain,Wholesale
14-05-20,2020,Land Cruiser,93073,2,Europe,Spain,Dealership
15-05-20,2020,Hilux,90598,5,Africa,Egypt,Wholesale
15-05-20,2020,Hilux,43416,4,South America,Chile,Wholesale
16-05-20,2020,Corolla,111456,3,North America,Mexico,Wholesale
16-05-20,2020,Corolla,43269,5,Asia,Japan,Dealership
17-05-20,2020,Prius,57571,1,Asia,Japan,Dealership
17-05-20,2020,Prius,32018,2,Africa,Egypt,Dealership
17-05-20,2020,Prius,106340,2,Africa,South Africa,Wholesale
18-05-20,2020,Land Cruiser,36486,4,Asia,India,Wholesale
18-05-20,2020,Corolla,42860,4,Asia,China,Wholesale
18-05-20,2020,Yaris,83408,3,Asia,China,Wholesale
18-05-20,2020,Hilux,116677,4,Africa,Egypt,Wholesale
18-05-20,2020,Vitz,111951,5,Africa,Nigeria,Wholesale
20-05-20,2020,Land Cruiser,85700,2,Asia,China,Wholesale
20-05-20,2020,Land Cruiser,88369,3,South America,Colombia,Wholesale
20-05-20,2020,Prius,65916,4,Asia,Japan,Wholesale
20-05-20,2020,Corolla,82097,1,North America,United States,Dealership
21-05-20,2020,Corolla,77628,2,Asia,China,Dealership
21-05-20,2020,Vitz,90434,3,North America,Mexico,Wholesale
22-05-20,2020,Vitz,32991,2,North America,Canada,Dealership
22-05-20,2020,Hilux,106964,5,Asia,Japan,Wholesale
22-05-20,2020,Corolla,70431,4,Africa,Morocco,Dealership
22-05-20,2020,Prius,44550,4,Asia,Thailand,Wholesale
22-05-20,2020,Yaris,57284,4,Asia,South Korea,Wholesale
23-05-20,2020,Hilux,55236,1,North America,Mexico,Wholesale
23-05-20,2020,Prius,37771,5,Europe,Spain,Wholesale
23-05-20,2020,Hilux,100874,1,Asia,Japan,Wholesale
23-05-20,2020,Vitz,31690,5,Asia,Thailand,Dealership
23-05-20,2020,Vitz,113335,5,North America,Canada,Wholesale
23-05-20,2020,Land Cruiser,45009,5,North America,Mexico,Dealership
24-05-20,2020,Hilux,36639,4,South America,Colombia,Dealership
25-05-20,2020,Yaris,59052,4,Europe,Italy,Wholesale
25-05-20,2020,Vitz,95199,4,South America,Colombia,Wholesale
25-05-20,2020,Corolla,50836,1,South America,Argentina,Wholesale
25-05-20,2020,Corolla,80004,3,North America,Canada,Dealership
25-05-20,2020,Corolla,37907,5,South America,Brazil,Wholesale
26-05-20,2020,Prius,80226,1,Europe,Italy,Wholesale
26-05-20,2020,Prius,111289,4,Europe,Spain,Wholesale
26-05-20,2020,Prius,114564,4,Asia,China,Wholesale
26-05-20,2020,Vitz,118373,3,Europe,Spain,Dealership
26-05-20,2020,Hilux,117822,4,South America,Colombia,Wholesale
27-05-20,2020,Vitz,65583,5,Asia,Japan,Wholesale
28-05-20,2020,Vitz,42281,2,South America,Brazil,Dealership
29-05-20,2020,Hilux,50243,4,North America,United States,Dealership
29-05-20,2020,Vitz,107902,3,Asia,South Korea,Dealership
29-05-20,2020,Hilux,51990,2,Europe,Italy,Dealership
29-05-20,2020,Vitz,33567,5,Europe,Italy,Wholesale
30-05-20,2020,Yaris,113725,5,Africa,Kenya,Wholesale
30-05-20,2020,Prius,51803,5,North America,Canada,Wholesale
30-05-20,2020,Prius,100960,3,Asia,Japan,Wholesale
30-05-20,2020,Prius,84979,2,North America,Mexico,Wholesale
30-05-20,2020,Land Cruiser,119838,5,Europe,Italy,Dealership
30-05-20,2020,Corolla,109598,4,North America,Mexico,Dealership
31-05-20,2020,Prius,99830,2,Africa,Egypt,Dealership
01-06-20,2020,Vitz,88967,5,North America,Canada,Dealership
01-06-20,2020,Yaris,43176,2,Africa,Kenya,Wholesale
01-06-20,2020,Yaris,31915,4,South America,Argentina,Wholesale
01-06-20,2020,Prius,78500,1,Europe,Italy,Dealership
01-06-20,2020,Land Cruiser,109271,5,Africa,Morocco,Wholesale
01-06-20,2020,Prius,110067,4,Asia,China,Dealership
01-06-20,2020,Vitz,50526,3,Europe,Italy,Wholesale
01-06-20,2020,Vitz,64723,5,North America,Canada,Wholesale
02-06-20,2020,Land Cruiser,94390,1,North America,Mexico,Wholesale
02-06-20,2020,Vitz,114577,4,North America,Mexico,Wholesale
02-06-20,2020,Hilux,54729,4,North America,United States,Wholesale
02-06-20,2020,Hilux,52744,2,South America,Chile,Wholesale
02-06-20,2020,Hilux,83912,5,Africa,Egypt,Wholesale
02-06-20,2020,Yaris,119930,1,North America,United States,Wholesale
03-06-20,2020,Vitz,58869,3,Africa,Kenya,Wholesale
03-06-20,2020,Hilux,51485,2,Africa,Morocco,Dealership
03-06-20,2020,Land Cruiser,101210,5,Europe,Germany,Dealership
04-06-20,2020,Hilux,60845,1,South America,Chile,Dealership
04-06-20,2020,Vitz,59055,2,South America,Colombia,Dealership
05-06-20,2020,Prius,53746,1,North America,United States,Wholesale
05-06-20,2020,Vitz,95088,1,Asia,South Korea,Dealership
05-06-20,2020,Vitz,73938,2,South America,Argentina,Wholesale
05-06-20,2020,Corolla,84407,2,South America,Argentina,Wholesale
05-06-20,2020,Vitz,58015,5,Africa,South Africa,Wholesale
05-06-20,2020,Hilux,93372,2,Asia,China,Wholesale
06-06-20,2020,Corolla,53814,5,Africa,Kenya,Wholesale
07-06-20,2020,Vitz,37085,1,Africa,Morocco,Wholesale
07-06-20,2020,Hilux,79934,2,Asia,Thailand,Dealership
08-06-20,2020,Land Cruiser,86718,5,Africa,Nigeria,Wholesale
08-06-20,2020,Hilux,84478,5,Asia,Japan,Wholesale
09-06-20,2020,Corolla,60496,3,Asia,Japan,Dealership
09-06-20,2020,Land Cruiser,112844,5,Europe,Italy,Wholesale
09-06-20,2020,Land Cruiser,75047,5,Africa,Morocco,Wholesale
10-06-20,2020,Land Cruiser,68921,3,Africa,South Africa,Dealership
10-06-20,2020,Land Cruiser,79365,4,North America,Canada,Wholesale
10-06-20,2020,Yaris,51291,2,Asia,India,Wholesale
10-06-20,2020,Prius,63290,3,Europe,Germany,Wholesale
10-06-20,2020,Vitz,34447,5,Asia,China,Dealership
10-06-20,2020,Hilux,79119,5,Africa,South Africa,Dealership
11-06-20,2020,Prius,103212,2,Europe,Spain,Dealership
11-06-20,2020,Vitz,91850,1,Asia,Japan,Dealership
11-06-20,2020,Vitz,57802,3,North America,Mexico,Dealership
11-06-20,2020,Prius,49689,4,Asia,South Korea,Dealership
11-06-20,2020,Corolla,79956,2,Africa,Kenya,Wholesale
11-06-20,2020,Corolla,106915,2,Asia,India,Dealership
12-06-20,2020,Hilux,101762,3,Europe,France,Wholesale
13-06-20,2020,Hilux,92496,5,North America,Mexico,Wholesale
13-06-20,2020,Land Cruiser,70916,5,Asia,India,Wholesale
13-06-20,2020,Hilux,119729,4,South America,Argentina,Wholesale
14-06-20,2020,Hilux,65330,3,North America,Canada,Wholesale
14-06-20,2020,Corolla,38722,2,Europe,United Kingdom,Dealership
14-06-20,2020,Vitz,85448,3,Asia,Japan,Wholesale
14-06-20,2020,Vitz,34708,1,Europe,Germany,Dealership
14-06-20,2020,Land Cruiser,59684,2,Africa,Kenya,Dealership
16-06-20,2020,Vitz,40932,4,Africa,Morocco,Wholesale
16-06-20,2020,Vitz,67589,4,Asia,Thailand,Wholesale
16-06-20,2020,Corolla,112757,2,Africa,Morocco,Wholesale
16-06-20,2020,Yaris,65241,5,South America,Colombia,Dealership
17-06-20,2020,Vitz,39151,2,Africa,Nigeria,Wholesale
17-06-20,2020,Hilux,30154,2,Africa,Nigeria,Wholesale
17-06-20,2020,Corolla,47206,1,Asia,Japan,Dealership
17-06-20,2020,Prius,49417,2,Africa,Egypt,Dealership
17-06-20,2020,Land Cruiser,78392,3,South America,Chile,Dealership
18-06-20,2020,Hilux,85900,3,South America,Brazil,Wholesale
19-06-20,2020,Corolla,58941,4,Europe,United Kingdom,Dealership
19-06-20,2020,Vitz,50045,5,Asia,India,Wholesale
19-06-20,2020,Land Cruiser,82584,4,Asia,Thailand,Dealership
19-06-20,2020,Prius,75788,1,Africa,South Africa,Wholesale
20-06-20,2020,Corolla,93131,2,South America,Peru,Wholesale
20-06-20,2020,Hilux,37228,4,Asia,India,Wholesale
21-06-20,2020,Vitz,96500,2,Europe,France,Dealership
23-06-20,2020,Prius,111440,4,Europe,Spain,Dealership
23-06-20,2020,Yaris,42094,2,Africa,South Africa,Dealership
23-06-20,2020,Land Cruiser,39775,4,Africa,Morocco,Wholesale
24-06-20,2020,Vitz,66176,3,North America,United States,Dealership
25-06-20,2020,Prius,108753,1,Africa,Morocco,Wholesale
25-06-20,2020,Land Cruiser,65228,4,North America,United States,Dealership
25-06-20,2020,Land Cruiser,75335,3,South America,Colombia,Wholesale
25-06-20,2020,Vitz,36674,5,North America,United States,Wholesale
25-06-20,2020,Hilux,57552,4,South America,Peru,Wholesale
26-06-20,2020,Land Cruiser,117180,2,Europe,United Kingdom,Dealership
26-06-20,2020,Vitz,56055,1,North America,Canada,Wholesale
26-06-20,2020,Hilux,100477,3,Africa,Kenya,Dealership
27-06-20,2020,Vitz,110439,3,North America,Mexico,Wholesale
27-06-20,2020,Corolla,110004,1,South America,Chile,Dealership
29-06-20,2020,Prius,109683,4,South America,Chile,Wholesale
29-06-20,2020,Prius,63556,2,Europe,United Kingdom,Wholesale
30-06-20,2020,Land Cruiser,61301,5,North America,United States,Wholesale
01-07-20,2020,Vitz,70324,4,North America,Mexico,Wholesale
02-07-20,2020,Corolla,95519,1,North America,Mexico,Dealership
03-07-20,2020,Corolla,70694,4,Europe,Italy,Wholesale
03-07-20,2020,Corolla,60682,4,Africa,Nigeria,Wholesale
04-07-20,2020,Corolla,80034,1,Europe,Germany,Wholesale
05-07-20,2020,Vitz,85267,1,North America,United States,Dealership
05-07-20,2020,Yaris,114475,5,South America,Brazil,Wholesale
05-07-20,2020,Hilux,115062,1,Europe,France,Wholesale
06-07-20,2020,Vitz,83768,1,South America,Colombia,Wholesale
06-07-20,2020,Corolla,40112,1,Africa,Kenya,Wholesale
07-07-20,2020,Vitz,46908,3,North America,United States,Dealership
07-07-20,2020,Vitz,34153,1,Africa,South Africa,Wholesale
07-07-20,2020,Yaris,116911,1,Africa,Egypt,Wholesale
07-07-20,2020,Yaris,33017,1,North America,Canada,Wholesale
08-07-20,2020,Prius,47744,5,Europe,France,Wholesale
09-07-20,2020,Corolla,41112,4,Africa,Morocco,Wholesale
09-07-20,2020,Land Cruiser,104616,1,Europe,Spain,Wholesale
09-07-20,2020,Yaris,95095,1,Asia,Thailand,Dealership
10-07-20,2020,Land Cruiser,77284,5,Europe,France,Wholesale
10-07-20,2020,Corolla,99711,4,North America,Canada,Wholesale
10-07-20,2020,Hilux,65470,5,Asia,South Korea,Wholesale
11-07-20,2020,Vitz,91401,2,Asia,China,Dealership
12-07-20,2020,Yaris,106303,2,Africa,Nigeria,Dealership
13-07-20,2020,Hilux,109707,2,South America,Chile,Wholesale
13-07-20,2020,Land Cruiser,74933,1,South America,Colombia,Wholesale
14-07-20,2020,Hilux,90887,5,Europe,Germany,Wholesale
14-07-20,2020,Land Cruiser,34718,1,South America,Colombia,Wholesale
14-07-20,2020,Yaris,96904,2,Africa,South Africa,Wholesale
14-07-20,2020,Hilux,102940,4,North America,Mexico,Wholesale
15-07-20,2020,Corolla,52211,4,South America,Brazil,Wholesale
15-07-20,2020,Hilux,44674,5,South America,Peru,Wholesale
15-07-20,2020,Corolla,59985,4,Africa,Kenya,Wholesale
16-07-20,2020,Yaris,96944,2,Asia,Japan,Wholesale
16-07-20,2020,Prius,106620,5,Asia,Thailand,Wholesale
16-07-20,2020,Corolla,73408,5,Asia,Thailand,Wholesale
16-07-20,2020,Hilux,44864,2,Africa,Egypt,Wholesale
17-07-20,2020,Vitz,51432,2,Africa,South Africa,Wholesale
17-07-20,2020,Corolla,57100,2,South America,Brazil,Dealership
17-07-20,2020,Vitz,89514,2,Europe,Italy,Wholesale
17-07-20,2020,Vitz,86782,5,North America,Canada,Dealership
18-07-20,2020,Vitz,88543,4,Africa,Kenya,Wholesale
18-07-20,2020,Hilux,82233,2,Asia,China,Dealership
18-07-20,2020,Land Cruiser,43750,3,Asia,Thailand,Wholesale
19-07-20,2020,Hilux,42170,5,Africa,Morocco,Dealership
20-07-20,2020,Hilux,31376,1,Africa,South Africa,Dealership
20-07-20,2020,Land Cruiser,63435,4,North America,United States,Wholesale
20-07-20,2020,Corolla,118901,5,South America,Chile,Wholesale
20-07-20,2020,Yaris,54448,2,North America,Canada,Dealership
20-07-20,2020,Corolla,58672,3,Asia,China,Wholesale
20-07-20,2020,Vitz,77820,1,Africa,Kenya,Dealership
20-07-20,2020,Vitz,99152,4,South America,Peru,Wholesale
21-07-20,2020,Land Cruiser,82282,2,Africa,Kenya,Wholesale
23-07-20,2020,Hilux,96764,5,Europe,Germany,Wholesale
23-07-20,2020,Hilux,44602,5,Africa,Nigeria,Dealership
23-07-20,2020,Hilux,42155,4,South America,Brazil,Dealership
24-07-20,2020,Prius,45229,3,Asia,Japan,Dealership
24-07-20,2020,Land Cruiser,104648,2,North America,United States,Dealership
26-07-20,2020,Prius,73374,4,Asia,South Korea,Wholesale
26-07-20,2020,Land Cruiser,91969,4,Europe,Spain,Wholesale
27-07-20,2020,Prius,76576,5,South America,Peru,Wholesale
28-07-20,2020,Hilux,96586,4,Africa,Morocco,Wholesale
28-07-20,2020,Yaris,77879,1,Asia,India,Wholesale
28-07-20,2020,Land Cruiser,45640,1,South America,Peru,Wholesale
28-07-20,2020,Hilux,119344,2,North America,United States,Dealership
29-07-20,2020,Vitz,109314,4,South America,Argentina,Wholesale
29-07-20,2020,Yaris,88867,5,Asia,Thailand,Wholesale
30-07-20,2020,Prius,105165,2,Europe,United Kingdom,Wholesale
30-07-20,2020,Corolla,56644,3,South America,Peru,Wholesale
30-07-20,2020,Prius,108561,5,Africa,Kenya,Wholesale
